PLAYER NAME,TEAM,POS,Age,G,GS,PassYds,PassTD,Int,RushAtt,RushYds,Y/A,RushTD,Tgt,Rec,RecYds,RecTD,FL,TD,PPR,VBD
Braxton Berrios,NYJ,WR,26,16,1,0.0,0.0,0.0,0.44,2.5,5.71,0.13,4.06,2.88,26.9,0.13,0.06,0.31,7.57,
Bryan Edwards,LVR,WR,23,16,12,0.0,0.0,0.0,0.06,0.0,0.0,0.0,3.69,2.13,35.7,0.19,0.0,0.19,6.82,
Kenyan Drake,LVR,RB,27,12,2,0.0,0.0,0.0,5.25,21.2,4.03,0.17,3.33,2.5,24.3,0.08,0.0,0.25,8.54,
Nyheim Hines,IND,RB,25,17,4,0.0,0.0,0.0,3.29,16.2,4.93,0.12,3.35,2.35,18.2,0.06,0.12,0.18,6.62,
Quez Watkins,PHI,WR,23,17,12,0.0,0.0,0.0,0.06,0.18,3.0,0.0,3.65,2.53,38.1,0.06,0.0,0.06,6.82,
Jacoby Brissett,MIA,QB,29,11,5,116.6,0.45,0.36,1.73,6.36,3.68,0.09,0.0,0.0,0.0,0.0,0.27,0.09,6.57,
David Njoku,CLE,TE,25,16,11,0.0,0.0,0.0,0.06,0.06,1.0,0.0,3.31,2.25,29.7,0.25,0.0,0.25,6.72,
Corey Davis,NYJ,WR,26,9,9,0.0,0.0,0.0,0.0,0.0,,0.0,6.56,3.78,54.7,0.44,0.11,0.44,11.7,
Gerald Everett,SEA,TE,27,15,12,0.0,0.0,0.0,0.2,1.33,6.67,0.0,4.2,3.2,31.9,0.27,0.13,0.27,7.85,
Nick Westbrook-Ikhine,TEN,WR,24,16,7,0.0,0.0,0.0,0.0,0.0,,0.0,3.56,2.38,29.8,0.25,0.06,0.25,6.72,
Ronald Jones II,TAM,RB,24,16,3,0.0,0.0,0.0,6.31,26.8,4.24,0.25,0.81,0.63,4.0,0.0,0.13,0.25,4.95,
Nelson Agholor,NWE,WR,28,15,13,0.0,0.0,0.0,0.2,0.73,3.67,0.0,4.27,2.47,31.5,0.2,0.0,0.2,6.89,
Randall Cobb,GNB,WR,31,12,3,0.0,0.0,0.0,0.08,0.08,1.0,0.0,3.25,2.33,31.3,0.42,0.08,0.42,7.8,
Jalen Guyton,LAC,WR,24,16,2,0.0,0.0,0.0,0.44,2.13,4.86,0.0,3.0,1.94,28.0,0.19,0.0,0.19,6.08,
Khalil Herbert,CHI,RB,23,17,2,0.0,0.0,0.0,6.06,25.5,4.2,0.12,0.94,0.82,5.65,0.0,0.0,0.12,4.64,
Trey Lance,SFO,QB,21,6,2,100.5,0.83,0.33,6.33,28.0,4.42,0.17,0.0,0.0,0.0,0.0,0.0,0.17,10.8,
Justin Jackson,LAC,RB,25,14,2,0.0,0.0,0.0,4.86,26.0,5.35,0.14,1.79,1.57,12.7,0.0,0.07,0.14,6.16,
DeVante Parker,MIA,WR,28,10,8,0.0,0.0,0.0,0.0,0.0,,0.0,7.3,4.0,51.5,0.2,0.0,0.2,10.3,
Laviska Shenault Jr.,JAX,WR,23,16,10,0.0,0.0,0.0,0.69,2.56,3.73,0.0,6.25,3.94,38.7,0.0,0.06,0.0,7.94,
DeAndre Carter,WAS,WR,28,17,6,0.0,0.0,0.0,0.59,5.24,8.9,0.0,2.59,1.41,17.4,0.18,0.0,0.24,5.09,
Freddie Swain,SEA,WR,23,17,8,0.0,0.0,0.0,0.29,1.88,6.4,0.0,2.35,1.47,20.2,0.24,0.0,0.24,5.09,
Jordan Howard,PHI,RB,27,7,0,0.0,0.0,0.0,12.3,58.0,4.72,0.43,0.71,0.29,2.71,0.0,0.0,0.43,8.93,
Cole Kmet,CHI,TE,22,17,17,0.0,0.0,0.0,0.06,0.0,0.0,0.0,5.47,3.53,36.0,0.0,0.0,0.0,7.13,
Henry Ruggs III,LVR,WR,22,7,7,0.0,0.0,0.0,0.43,2.29,5.33,0.0,5.14,3.43,67.0,0.29,0.0,0.29,12.1,
Marquez Valdes-Scantling,GNB,WR,27,11,7,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,2.36,39.1,0.27,0.0,0.27,7.91,
Alex Collins,SEA,RB,27,11,6,0.0,0.0,0.0,9.82,37.4,3.81,0.18,0.91,0.82,7.91,0.0,0.09,0.18,6.25,
Josh Palmer,LAC,WR,23,17,5,0.0,0.0,0.0,0.06,0.35,6.0,0.0,2.88,1.94,20.8,0.24,0.0,0.24,5.46,
Jamison Crowder,NYJ,WR,28,12,4,0.0,0.0,0.0,0.0,0.0,,0.0,5.92,4.25,37.3,0.17,0.08,0.17,9.14,
Zay Jones,LVR,WR,26,17,9,0.0,0.0,0.0,0.12,0.18,1.5,0.0,4.12,2.76,32.1,0.06,0.06,0.06,6.23,
Olamide Zaccheaus,ATL,WR,24,17,8,0.0,0.0,0.0,0.06,0.12,2.0,0.0,3.12,1.82,23.9,0.18,0.0,0.18,5.28,
Rashod Bateman,BAL,WR,22,12,4,0.0,0.0,0.0,0.0,0.0,,0.0,5.67,3.83,42.9,0.08,0.0,0.08,8.63,
Jauan Jennings,SFO,WR,24,16,1,0.0,0.0,0.0,0.0,0.0,,0.0,2.38,1.5,17.6,0.31,0.0,0.31,5.14,
Evan Engram,NYG,TE,27,15,12,0.0,0.0,0.0,0.07,-0.2,-3.0,0.0,4.87,3.07,27.2,0.2,0.07,0.2,6.83,
Michael Gallup,DAL,WR,25,9,8,0.0,0.0,0.0,0.0,0.0,,0.0,6.89,3.89,49.4,0.22,0.0,0.22,10.2,
Zach Pascal,IND,WR,27,16,13,0.0,0.0,0.0,0.13,1.31,10.5,0.0,4.31,2.38,24.0,0.19,0.06,0.19,5.91,
Mo Alie-Cox,IND,TE,28,17,7,0.0,0.0,0.0,0.0,0.0,,0.0,2.65,1.41,18.6,0.24,0.0,0.24,4.68,
DeSean Jackson,2TM,WR,35,16,4,0.0,0.0,0.0,0.06,0.25,4.0,0.0,2.13,1.25,28.4,0.13,0.06,0.13,4.74,
Samaje Perine,CIN,RB,26,16,0,0.0,0.0,0.0,3.44,15.4,4.47,0.06,1.94,1.69,12.3,0.06,0.0,0.13,5.2,
Tre'Quan Smith,NOR,WR,25,11,6,0.0,0.0,0.0,0.0,0.0,,0.0,4.55,2.91,34.3,0.27,0.0,0.27,7.97,
Austin Hooper,CLE,TE,27,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,3.81,2.38,21.6,0.19,0.0,0.19,5.78,
Duke Johnson,MIA,RB,28,5,4,0.0,0.0,0.0,14.2,66.0,4.65,0.6,1.0,0.8,8.2,0.0,0.0,0.6,11.8,
Rondale Moore,ARI,WR,21,14,7,0.0,0.0,0.0,1.29,5.43,4.22,0.0,4.57,3.86,31.1,0.07,0.07,0.07,7.79,
Foster Moreau,LVR,TE,24,17,11,0.0,0.0,0.0,0.0,0.0,,0.0,2.59,1.76,21.9,0.18,0.0,0.18,5.02,
Dontrell Hilliard,TEN,RB,26,8,5,0.0,0.0,0.0,7.0,43.8,6.25,0.25,3.25,2.38,10.9,0.0,0.13,0.25,9.09,
Geno Smith,SEA,QB,31,4,3,175.5,1.25,0.25,2.25,10.5,4.67,0.25,0.0,0.0,0.0,0.0,0.25,0.25,13.6,
Ameer Abdullah,2TM,RB,28,17,1,0.0,0.0,0.0,3.0,9.76,3.25,0.0,3.12,2.24,17.0,0.06,0.0,0.06,5.26,
Jamal Agnew,JAX,WR,26,10,2,0.0,0.0,0.0,0.7,11.1,15.86,0.1,3.9,2.4,22.9,0.1,0.0,0.3,7.6,
Kenny Golladay,NYG,WR,28,14,14,0.0,0.0,0.0,0.0,0.0,,0.0,5.43,2.64,37.2,0.0,0.0,0.0,6.36,
Josh Reynolds,2TM,WR,26,12,5,0.0,0.0,0.0,0.0,0.0,,0.0,4.08,2.42,33.0,0.17,0.0,0.17,6.72,
Keelan Cole,NYJ,WR,28,15,11,0.0,0.0,0.0,0.0,0.0,,0.0,3.4,1.87,29.9,0.07,0.0,0.07,5.26,
Nico Collins,HOU,WR,22,14,8,0.0,0.0,0.0,0.0,0.0,,0.0,4.29,2.36,31.9,0.07,0.0,0.07,5.97,
T.Y. Hilton,IND,WR,32,10,9,0.0,0.0,0.0,0.0,0.0,,0.0,3.7,2.3,33.1,0.3,0.0,0.3,7.41,
Drew Lock,DEN,QB,25,6,3,131.2,0.33,0.33,1.67,8.83,5.3,0.33,0.17,0.17,0.17,0.0,0.17,0.33,8.65,
Jack Doyle,IND,TE,31,17,14,0.0,0.0,0.0,0.0,0.0,,0.0,2.53,1.71,17.8,0.18,0.0,0.18,4.66,
Devin Duvernay,BAL,WR,24,16,7,0.0,0.0,0.0,0.44,3.13,7.14,0.0,2.94,2.06,17.0,0.13,0.0,0.19,5.2,
Cameron Brate,TAM,TE,30,17,3,0.0,0.0,0.0,0.0,0.0,,0.0,3.35,1.76,14.4,0.24,0.0,0.24,4.62,
David Johnson,HOU,RB,30,13,4,0.0,0.0,0.0,5.15,17.5,3.4,0.0,3.23,2.46,17.3,0.08,0.08,0.08,6.25,
Julio Jones,TEN,WR,32,10,10,0.0,0.0,0.0,0.0,0.0,,0.0,4.8,3.1,43.4,0.1,0.0,0.1,8.04,
Allen Robinson,CHI,WR,28,12,11,0.0,0.0,0.0,0.0,0.0,,0.0,5.5,3.17,34.2,0.08,0.0,0.08,7.25,
Laquon Treadwell,JAX,WR,26,12,7,0.0,0.0,0.0,0.0,0.0,,0.0,4.25,2.75,36.2,0.08,0.0,0.08,6.87,
Derrick Gore,KAN,RB,27,11,0,0.0,0.0,0.0,4.64,23.3,5.02,0.18,0.82,0.73,9.55,0.0,0.0,0.18,5.1,
Jerry Jeudy,DEN,WR,22,10,5,0.0,0.0,0.0,0.2,0.3,1.5,0.0,5.6,3.8,46.7,0.0,0.0,0.0,8.5,
Mack Hollins,MIA,WR,28,17,3,0.0,0.0,0.0,0.0,0.0,,0.0,1.65,0.82,13.1,0.24,0.0,0.24,3.55,
Travis Homer,SEA,RB,23,14,0,0.0,0.0,0.0,1.5,12.6,8.43,0.07,1.43,1.14,11.5,0.0,0.0,0.14,4.41,
Josh Johnson,2TM,QB,35,4,1,159.5,1.25,0.5,2.25,7.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,
Jeremy McNichols,TEN,RB,26,14,0,0.0,0.0,0.0,2.93,11.1,3.8,0.0,2.71,2.0,17.1,0.07,0.0,0.07,5.26,
Jaret Patterson,WAS,RB,22,17,1,0.0,0.0,0.0,4.0,15.6,3.91,0.12,0.65,0.59,4.29,0.0,0.0,0.12,3.29,
Danny Amendola,HOU,WR,36,8,0,0.0,0.0,0.0,0.0,0.0,,0.0,4.75,3.0,31.0,0.38,0.0,0.38,8.6,
Anthony Firkser,TEN,TE,26,15,1,0.0,0.0,0.0,0.0,0.0,,0.0,2.87,2.27,19.4,0.13,0.07,0.2,5.27,
Jalen Reagor,PHI,WR,22,17,13,0.0,0.0,0.0,0.59,1.88,3.2,0.0,3.35,1.94,17.6,0.12,0.0,0.12,4.59,
Damien Williams,CHI,RB,29,12,2,0.0,0.0,0.0,3.33,13.7,4.1,0.17,1.92,1.33,8.58,0.08,0.0,0.25,5.06,
Jeff Wilson,SFO,RB,26,9,4,0.0,0.0,0.0,8.78,32.7,3.72,0.22,0.89,0.78,3.44,0.0,0.0,0.22,5.72,
Kyle Juszczyk,SFO,RB,30,17,16,0.0,0.0,0.0,0.47,1.29,2.75,0.06,2.24,1.76,17.4,0.06,0.0,0.12,4.34,
Demarcus Robinson,KAN,WR,27,17,10,0.0,0.0,0.0,0.0,0.0,,0.0,2.41,1.47,15.5,0.18,0.0,0.18,4.08,
Mike White,NYJ,QB,26,4,3,238.3,1.25,2.0,1.25,-0.25,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,
Chris Conley,HOU,WR,29,16,10,0.0,0.0,0.0,0.06,0.19,3.0,0.0,2.31,1.38,20.2,0.13,0.06,0.13,4.04,
Albert Okwuegbunam,DEN,TE,23,14,6,0.0,0.0,0.0,0.0,0.0,,0.0,2.86,2.36,23.6,0.14,0.07,0.14,5.43,
Darius Slayton,NYG,WR,24,13,5,0.0,0.0,0.0,0.08,-1.0,-13.0,0.0,4.46,2.0,26.1,0.15,0.08,0.15,5.28,
Kadarius Toney,NYG,WR,22,10,4,1.9,0.0,0.0,0.3,0.6,2.0,0.0,5.7,3.9,42.0,0.0,0.0,0.0,8.24,
Sammy Watkins,BAL,WR,28,13,9,0.0,0.0,0.0,0.0,0.0,,0.0,3.77,2.08,30.3,0.08,0.08,0.08,5.42,
Chris Carson,SEA,RB,27,4,4,0.0,0.0,0.0,13.5,58.0,4.3,0.75,1.5,1.5,7.25,0.0,0.25,0.75,12.0,
Sterling Shepard,NYG,WR,28,7,6,0.0,0.0,0.0,0.14,-1.29,-9.0,0.0,7.57,5.14,52.3,0.14,0.0,0.14,11.1,
James Washington,PIT,WR,25,15,2,0.0,0.0,0.0,0.13,0.87,6.5,0.0,2.93,1.6,19.0,0.13,0.0,0.13,4.39,
Dan Arnold,2TM,TE,26,11,4,0.0,0.0,0.0,0.0,0.0,,0.0,4.73,3.18,37.1,0.0,0.09,0.0,6.89,
Harrison Bryant,CLE,TE,23,16,3,0.0,0.0,0.0,0.0,0.0,,0.0,1.75,1.31,14.6,0.19,0.0,0.19,3.89,
Tevin Coleman,NYJ,RB,28,11,5,0.0,0.0,0.0,7.64,32.4,4.24,0.0,1.45,1.0,4.45,0.0,0.0,0.0,4.68,
Phillip Lindsay,2TM,RB,27,14,1,0.0,0.0,0.0,6.29,17.8,2.83,0.07,0.36,0.29,3.21,0.07,0.0,0.14,3.24,
Colt McCoy,ARI,QB,35,8,3,92.5,0.38,0.13,2.75,4.63,1.68,0.0,0.0,0.0,0.0,0.0,0.13,0.0,5.16,
Peyton Barber,LVR,RB,27,10,1,0.0,0.0,0.0,5.5,21.2,3.85,0.2,1.3,1.0,6.7,0.0,0.0,0.2,4.99,
Juwan Johnson,NOR,TE,25,14,2,0.0,0.0,0.0,0.0,0.0,,0.0,1.57,0.93,11.4,0.29,0.0,0.29,3.78,
Calvin Ridley,ATL,WR,27,5,5,0.0,0.0,0.0,0.0,0.0,,0.0,10.4,6.2,56.2,0.4,0.0,0.4,14.2,
Damiere Byrd,CHI,WR,28,17,4,0.0,0.0,0.0,0.0,0.0,,0.0,2.24,1.53,19.4,0.06,0.06,0.06,3.82,
DeeJay Dallas,SEA,RB,23,17,0,0.0,0.0,0.0,1.94,8.12,4.18,0.12,1.35,1.24,7.82,0.0,0.0,0.12,3.54,
Ashton Dulin,IND,WR,24,17,1,0.0,0.0,0.0,0.18,1.88,10.67,0.0,1.29,0.76,10.2,0.12,0.0,0.18,3.03,
Donald Parham,LAC,TE,24,14,9,0.0,0.0,0.0,0.0,0.0,,0.0,1.93,1.43,13.6,0.21,0.0,0.21,4.21,
Ricky Seals-Jones,WAS,TE,26,13,6,0.0,0.0,0.0,0.0,0.0,,0.0,3.77,2.31,20.8,0.15,0.0,0.15,5.32,
Jonnu Smith,NWE,TE,26,16,11,0.0,0.0,0.0,0.56,2.5,4.44,0.0,2.81,1.75,18.4,0.06,0.0,0.06,4.21,
Geoff Swaim,TEN,TE,28,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,2.5,1.94,13.1,0.19,0.0,0.19,4.38,
Antoine Wesley,ARI,WR,24,15,4,0.0,0.0,0.0,0.0,0.0,,0.0,2.13,1.27,13.9,0.2,0.0,0.2,3.85,
Ryan Griffin,NYJ,TE,31,14,12,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.93,18.6,0.14,0.0,0.14,4.65,
Adam Humphries,WAS,WR,28,17,11,0.0,0.0,0.0,0.0,0.0,,0.0,3.65,2.41,22.5,0.0,0.0,0.0,4.66,
Hayden Hurst,ATL,TE,28,13,5,0.0,0.0,0.0,0.0,0.0,,0.0,2.38,2.0,17.0,0.23,0.08,0.23,4.93,
Josiah Deguara,GNB,TE,24,16,2,0.0,0.0,0.0,0.0,0.0,,0.0,2.06,1.56,15.3,0.13,0.0,0.13,3.84,
Marquise Goodwin,CHI,WR,31,14,2,0.0,0.0,0.0,0.14,-0.07,-0.5,0.0,2.86,1.43,22.4,0.07,0.0,0.07,4.09,
Jimmy Graham,CHI,TE,35,15,6,0.0,0.0,0.0,0.0,0.0,,0.0,1.53,0.93,11.1,0.2,0.0,0.2,3.38,
Lil'Jordan Humphrey,NOR,WR,23,10,4,0.0,0.0,0.0,0.0,0.0,,0.0,1.8,1.3,24.9,0.2,0.0,0.2,4.99,
Dare Ogunbowale,JAX,RB,27,17,2,0.0,0.0,0.0,2.53,8.06,3.19,0.06,1.24,0.76,6.71,0.06,0.0,0.12,2.95,
Giovani Bernard,TAM,RB,30,12,0,0.0,0.0,0.0,0.67,4.83,7.25,0.0,2.42,1.92,10.3,0.25,0.0,0.25,4.92,
Matt Breida,BUF,RB,26,9,0,0.0,0.0,0.0,2.89,13.9,4.81,0.11,1.0,0.78,8.0,0.22,0.11,0.33,4.74,
Tyler Johnson,TAM,WR,23,17,3,0.0,0.0,0.0,0.0,0.0,,0.0,3.24,2.12,21.2,0.0,0.0,0.0,4.24,
Brevin Jordan,HOU,TE,21,9,2,0.0,0.0,0.0,0.0,0.0,,0.0,3.11,2.22,19.8,0.33,0.0,0.33,6.2,
Durham Smythe,MIA,TE,26,17,12,0.0,0.0,0.0,0.12,0.18,1.5,0.0,2.41,2.0,21.0,0.0,0.0,0.0,4.12,
Logan Thomas,WAS,TE,30,6,6,0.0,0.0,0.0,0.0,0.0,,0.0,4.17,3.0,32.7,0.5,0.17,0.5,8.93,
Adam Trautman,NOR,TE,24,13,10,0.0,0.0,0.0,0.0,0.0,,0.0,3.31,2.08,20.2,0.15,0.08,0.15,4.87,
Chris Evans,CIN,RB,24,14,1,0.0,0.0,0.0,1.21,5.5,4.53,0.0,1.21,1.07,10.8,0.14,0.0,0.14,3.56,
Cyril Grayson,TAM,WR,28,5,3,0.0,0.0,0.0,0.2,2.8,14.0,0.0,2.4,2.0,42.4,0.4,0.0,0.4,8.92,
Chris Moore,HOU,WR,28,12,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.83,1.75,18.9,0.17,0.0,0.17,4.64,
MyCole Pruitt,TEN,TE,29,16,9,0.0,0.0,0.0,0.0,0.0,,0.0,1.13,0.88,9.06,0.19,0.0,0.19,3.03,
Chester Rogers,TEN,WR,27,16,2,0.0,0.0,0.0,0.06,0.56,9.0,0.0,2.69,1.88,18.8,0.06,0.06,0.06,4.06,
Quintez Cephus,DET,WR,23,5,3,0.0,0.0,0.0,0.0,0.0,,0.0,4.4,3.0,40.8,0.4,0.0,0.4,9.88,
Rashard Higgins,CLE,WR,27,15,4,0.0,0.0,0.0,0.0,0.0,,0.0,3.13,1.6,18.3,0.07,0.0,0.07,3.83,
Carlos Hyde,JAX,RB,31,12,2,0.0,0.0,0.0,6.0,21.1,3.51,0.08,1.75,1.0,5.42,0.0,0.17,0.08,3.82,
Gardner Minshew II,PHI,QB,25,4,2,109.8,1.0,0.25,2.25,5.25,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43,
Kyle Rudolph,NYG,TE,32,16,13,0.0,0.0,0.0,0.0,0.0,,0.0,2.44,1.63,16.1,0.06,0.0,0.06,3.73,
Cam Sims,WAS,WR,25,14,3,0.0,0.0,0.0,0.07,0.5,7.0,0.0,1.64,1.07,15.1,0.14,0.0,0.14,3.49,
Le'Veon Bell,2TM,RB,29,8,0,0.0,0.0,0.0,4.88,12.6,2.59,0.25,0.88,0.63,3.75,0.13,0.0,0.38,4.76,
Demetric Felton,CLE,RB,23,16,2,0.0,0.0,0.0,0.44,1.5,3.43,0.0,1.31,1.13,11.3,0.13,0.0,0.13,3.16,
Isaiah McKenzie,BUF,WR,26,15,2,0.0,0.0,0.0,0.6,3.13,5.22,0.07,1.73,1.33,11.9,0.07,0.07,0.13,3.5,
Tommy Tremble,CAR,TE,21,16,11,0.0,0.0,0.0,0.19,0.69,3.67,0.06,2.19,1.25,11.3,0.06,0.0,0.13,3.32,
Malik Turner,DAL,WR,25,14,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.14,0.86,10.6,0.21,0.0,0.21,3.21,
Ke'Shawn Vaughn,TAM,RB,24,12,1,0.0,0.0,0.0,3.0,15.0,5.0,0.17,0.67,0.33,2.17,0.0,0.0,0.17,3.05,
Ty'Son Williams,BAL,RB,25,13,3,0.0,0.0,0.0,2.69,14.2,5.29,0.08,0.92,0.69,6.46,0.0,0.0,0.08,3.22,
Robert Tonyan,GNB,TE,27,8,5,0.0,0.0,0.0,0.0,0.0,,0.0,3.63,2.25,25.5,0.25,0.0,0.25,6.3,
John Bates,WAS,TE,24,17,8,0.0,0.0,0.0,0.0,0.0,,0.0,1.47,1.18,14.6,0.06,0.0,0.06,2.99,
Mike Glennon,NYG,QB,32,6,4,131.7,0.67,1.67,1.17,5.5,4.71,0.17,0.0,0.0,0.0,0.0,0.5,0.17,5.15,
Brandon Zylstra,CAR,WR,28,13,3,0.0,0.0,0.0,0.0,0.0,,0.0,1.92,1.38,19.2,0.08,0.0,0.08,3.77,
John Ross,NYG,WR,26,10,1,0.0,0.0,0.0,0.1,1.6,16.0,0.0,2.0,1.1,22.4,0.1,0.0,0.1,4.1,
Will Dissly,SEA,TE,25,15,14,0.0,0.0,0.0,0.0,0.0,,0.0,1.73,1.4,15.4,0.07,0.0,0.07,3.34,
Jakeem Grant,2TM,WR,29,15,0,0.0,0.0,0.0,0.33,2.2,6.6,0.0,1.13,0.73,8.8,0.13,0.2,0.2,2.63,
Case Keenum,CLE,QB,33,7,2,66.0,0.43,0.14,1.71,3.14,1.83,0.0,0.0,0.0,0.0,0.0,0.14,0.0,4.1,
Isaiah Ford,MIA,WR,25,13,2,0.0,0.0,0.0,0.0,0.0,,0.0,1.31,0.92,12.4,0.15,0.0,0.15,3.08,
Craig Reynolds,DET,RB,25,5,2,0.0,0.0,0.0,11.0,46.0,4.18,0.0,1.6,1.4,10.4,0.0,0.0,0.0,7.04,
Greg Ward,PHI,WR,26,17,0,0.12,0.0,0.0,0.0,0.0,,0.0,0.65,0.41,5.59,0.18,0.0,0.18,2.04,
Salvon Ahmed,MIA,RB,23,12,0,0.0,0.0,0.0,4.5,12.4,2.76,0.0,1.58,1.0,9.75,0.0,0.0,0.0,3.22,
Tavon Austin,JAX,WR,31,13,3,0.0,0.0,0.0,0.23,1.62,7.0,0.0,2.85,1.85,16.4,0.08,0.08,0.08,3.95,
DJ Chark,JAX,WR,25,4,4,0.0,0.0,0.0,0.0,0.0,,0.0,5.5,1.75,38.5,0.5,0.0,0.5,8.6,
Jamycal Hasty,SFO,RB,25,11,0,0.0,0.0,0.0,1.45,6.18,4.25,0.09,2.64,2.09,14.3,0.0,0.09,0.09,4.5,
Ray-Ray McCloud,PIT,WR,25,16,5,0.0,0.0,0.0,0.13,0.94,7.5,0.0,4.13,2.44,17.3,0.0,0.06,0.0,4.14,
Elijhaa Penny,NYG,RB,28,17,3,0.0,0.0,0.0,1.41,5.82,4.13,0.06,0.76,0.53,1.76,0.06,0.0,0.12,2.11,
James O'Shaughnessy,JAX,TE,29,7,6,0.0,0.0,0.0,0.0,0.0,,0.0,4.86,3.43,34.9,0.0,0.0,0.0,7.2,
Royce Freeman,2TM,RB,25,15,0,0.0,0.0,0.0,3.73,11.3,3.02,0.0,1.07,0.67,5.13,0.0,0.0,0.0,2.31,
Trey Sermon,SFO,RB,22,9,2,0.0,0.0,0.0,4.56,18.6,4.07,0.11,0.44,0.33,2.89,0.0,0.0,0.11,3.14,
Maxx Williams,ARI,TE,27,5,5,0.0,0.0,0.0,0.0,0.0,,0.0,3.4,3.2,38.6,0.2,0.0,0.2,8.26,
Tim Boyle,DET,QB,27,5,3,105.2,0.6,1.2,0.4,2.6,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,
Joe Flacco,NYJ,QB,36,2,1,169.0,1.5,0.0,1.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.9,
Kendall Hinton,DEN,WR,24,16,1,0.06,0.0,0.0,0.0,0.0,,0.0,1.44,0.94,10.9,0.06,0.0,0.06,2.41,
Cooper Rush,DAL,QB,28,5,1,84.4,0.6,0.2,1.8,-1.6,-0.89,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.82,
Ihmir Smith-Marsette,MIN,WR,22,8,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.75,0.63,14.5,0.25,0.0,0.25,3.58,
Brock Wright,DET,TE,23,10,5,0.0,0.0,0.0,0.0,0.0,,0.0,1.7,1.2,11.7,0.2,0.0,0.2,3.57,
Stephen Anderson,LAC,TE,28,17,4,0.0,0.0,0.0,0.0,0.0,,0.0,1.12,0.94,9.71,0.06,0.0,0.06,2.26,
Corey Clement,DAL,RB,27,17,0,0.0,0.0,0.0,1.94,8.24,4.24,0.0,0.41,0.35,1.71,0.06,0.0,0.06,1.7,
Tyler Kroft,NYJ,TE,29,9,6,0.0,0.0,0.0,0.0,0.0,,0.0,2.78,1.78,19.2,0.11,0.0,0.11,4.37,
Jerick McKinnon,KAN,RB,29,13,0,0.0,0.0,0.0,0.92,4.77,5.17,0.0,1.54,1.0,8.23,0.08,0.0,0.08,2.76,
Adrian Peterson,2TM,RB,36,4,3,0.0,0.0,0.0,9.5,24.5,2.58,0.5,1.0,1.0,2.0,0.0,0.0,0.5,6.65,
Anthony Schwartz,CLE,WR,21,14,2,0.0,0.0,0.0,0.43,2.79,6.5,0.0,1.64,0.71,9.64,0.07,0.0,0.07,2.39,
Tajae Sharpe,ATL,WR,27,15,7,0.0,0.0,0.0,0.0,0.0,,0.0,2.47,1.67,15.3,0.0,0.0,0.0,3.2,
Albert Wilson,MIA,WR,29,14,5,0.0,0.0,0.0,0.29,1.21,4.25,0.0,2.79,1.79,15.2,0.0,0.0,0.0,3.43,
Eno Benjamin,ARI,RB,22,9,0,0.0,0.0,0.0,3.78,13.1,3.47,0.11,0.78,0.67,4.67,0.0,0.0,0.11,3.11,
Parris Campbell,IND,WR,24,6,3,0.0,0.0,0.0,0.0,0.0,,0.0,3.33,1.67,27.0,0.17,0.0,0.17,5.37,
Blake Jarwin,DAL,TE,27,8,5,0.0,0.0,0.0,0.0,0.0,,0.0,2.13,1.38,12.0,0.25,0.0,0.25,4.08,
Jermar Jefferson,DET,RB,21,7,0,0.0,0.0,0.0,2.14,10.6,4.93,0.29,0.71,0.57,3.29,0.0,0.0,0.29,3.67,
Breshad Perriman,TAM,WR,28,6,0,0.0,0.0,0.0,0.17,-0.5,-3.0,0.0,3.0,1.83,27.8,0.17,0.0,0.17,5.57,
Eric Ebron,PIT,TE,28,8,3,0.0,0.0,0.0,0.13,0.13,1.0,0.13,2.25,1.5,10.5,0.13,0.0,0.25,4.06,
Marcedes Lewis,GNB,TE,37,17,17,0.0,0.0,0.0,0.0,0.0,,0.0,1.65,1.35,12.6,0.0,0.0,0.0,2.61,
Jordan Love,GNB,QB,23,6,1,68.5,0.33,0.5,2.0,4.5,2.25,0.0,0.0,0.0,0.0,0.0,0.17,0.0,3.52,
Malcolm Brown,MIA,RB,28,7,3,0.0,0.0,0.0,4.71,17.9,3.79,0.14,0.71,0.43,1.43,0.0,0.0,0.14,3.21,
O.J. Howard,TAM,TE,27,17,9,0.0,0.0,0.0,0.0,0.0,,0.0,1.24,0.82,7.94,0.06,0.0,0.06,1.97,
Godwin Igwebuike,DET,RB,27,17,1,0.0,0.0,0.0,1.06,6.94,6.56,0.06,0.59,0.41,3.53,0.0,0.12,0.06,1.58,
James Proche,BAL,WR,25,14,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.43,1.14,14.4,0.0,0.0,0.0,2.59,
